Grouping	Treatment	Dish	Time	G	PG
FHT	40	3	26	0	20
FHT	40	3	27	0	20
FHT	40	3	28	0	20
FHT	40	3	29	0	20
FHT	40	3	30	0	20
FHT	40	3	31	0	20
FHT	40	3	32	0	20
FHT	40	3	33	0	20
FHT	40	3	34	0	20
FHT	40	3	35	0	20
FHT	40	3	36	0	20
FQT	5	1	0	0	16
FQT	5	1	1	0	16
FQT	5	1	2	0	16
FQT	5	1	3	0	16
FQT	5	1	4	0	16
FQT	5	1	5	0	16
FQT	5	1	6	0	16
FQT	5	1	7	0	16
FQT	5	1	8	0	16
FQT	5	1	9	0	16
FQT	5	1	10	0	16
FQT	5	1	11	0	16
FQT	5	1	12	0	16
FQT	5	1	13	0	16
FQT	5	1	14	0	16
FQT	5	1	15	0	16
FQT	5	1	16	0	16
FQT	5	1	17	0	16
FQT	5	1	18	0	16
FQT	5	1	19	0	16
FQT	5	1	20	0	16
FQT	5	1	21	0	16
FQT	5	1	22	0	16
FQT	5	1	23	0	16
FQT	5	1	24	0	16
FQT	5	1	25	0	16
FQT	5	1	26	0	16
FQT	5	1	27	0	16
FQT	5	1	28	0	16
FQT	5	1	29	0	16
FQT	5	1	30	0	16
FQT	5	1	31	0	16
FQT	5	1	32	0	16
FQT	5	1	33	0	16
FQT	5	1	34	0	16
FQT	5	1	35	0	16
FQT	5	1	36	0	16
FQT	5	2	0	0	16
FQT	5	2	1	0	16
FQT	5	2	2	0	16
FQT	5	2	3	0	16
FQT	5	2	4	0	16
FQT	5	2	5	0	16
FQT	5	2	6	0	16
FQT	5	2	7	0	16
FQT	5	2	8	0	16
FQT	5	2	9	0	16
FQT	5	2	10	0	16
FQT	5	2	11	0	16
FQT	5	2	12	0	16
FQT	5	2	13	0	16
FQT	5	2	14	0	16
FQT	5	2	15	0	16
FQT	5	2	16	0	16
FQT	5	2	17	0	16
FQT	5	2	18	0	16
FQT	5	2	19	0	16
FQT	5	2	20	0	16
FQT	5	2	21	0	16
FQT	5	2	22	0	16
FQT	5	2	23	0	16
FQT	5	2	24	0	16
FQT	5	2	25	0	16
FQT	5	2	26	0	16
FQT	5	2	27	0	16
FQT	5	2	28	0	16
FQT	5	2	29	0	16
FQT	5	2	30	0	16
FQT	5	2	31	0	16
FQT	5	2	32	0	16
FQT	5	2	33	0	16
FQT	5	2	34	0	16
FQT	5	2	35	0	16
FQT	5	2	36	0	16
FQT	5	3	0	0	21
FQT	5	3	1	0	21
FQT	5	3	2	0	21
FQT	5	3	3	0	21
FQT	5	3	4	0	21
FQT	5	3	5	0	21
FQT	5	3	6	0	21
FQT	5	3	7	0	21
FQT	5	3	8	0	21
FQT	5	3	9	0	21
FQT	5	3	10	0	21
FQT	5	3	11	0	21
FQT	5	3	12	0	21
FQT	5	3	13	0	21
FQT	5	3	14	0	21
FQT	5	3	15	0	21
FQT	5	3	16	0	21
FQT	5	3	17	0	21
FQT	5	3	18	0	21
FQT	5	3	19	0	21
FQT	5	3	20	0	21
FQT	5	3	21	0	21
FQT	5	3	22	0	21
FQT	5	3	23	0	21
FQT	5	3	24	0	21
FQT	5	3	25	0	21
FQT	5	3	26	2	21
FQT	5	3	27	2	21
FQT	5	3	28	2	21
FQT	5	3	29	2	21
FQT	5	3	30	2	21
FQT	5	3	31	2	21
FQT	5	3	32	2	21
FQT	5	3	33	2	21
FQT	5	3	34	2	21
FQT	5	3	35	2	21
FQT	5	3	36	2	21
FQT	10	1	0	0	10
FQT	10	1	1	0	10
FQT	10	1	2	0	10
FQT	10	1	3	0	10
FQT	10	1	4	0	10
FQT	10	1	5	0	10
FQT	10	1	6	0	10
FQT	10	1	7	0	10
FQT	10	1	8	1	10
FQT	10	1	9	1	10
FQT	10	1	10	1	10
FQT	10	1	11	1	10
FQT	10	1	12	5	10
FQT	10	1	13	5	10
FQT	10	1	14	9	10
FQT	10	1	15	9	10
FQT	10	1	16	9	10
FQT	10	1	17	9	10
FQT	10	1	18	9	10
FQT	10	1	19	9	10
FQT	10	1	20	9	10
FQT	10	1	21	9	10
FQT	10	1	22	9	10
FQT	10	1	23	9	10
FQT	10	1	24	9	10
FQT	10	1	25	9	10
FQT	10	1	26	9	10
FQT	10	1	27	9	10
FQT	10	1	28	9	10
FQT	10	1	29	9	10
FQT	10	1	30	9	10
FQT	10	1	31	9	10
FQT	10	1	32	9	10
FQT	10	1	33	9	10
FQT	10	1	34	9	10
FQT	10	1	35	9	10
FQT	10	1	36	9	10
FQT	10	2	0	0	13
FQT	10	2	1	0	13
FQT	10	2	2	0	13
FQT	10	2	3	0	13
FQT	10	2	4	0	13
FQT	10	2	5	0	13
FQT	10	2	6	0	13
FQT	10	2	7	0	13
FQT	10	2	8	3	13
FQT	10	2	9	3	13
FQT	10	2	10	3	13
FQT	10	2	11	3	13
FQT	10	2	12	6	13
FQT	10	2	13	6	13
FQT	10	2	14	9	13
FQT	10	2	15	11	13
FQT	10	2	16	11	13
FQT	10	2	17	12	13
FQT	10	2	18	12	13
FQT	10	2	19	12	13
FQT	10	2	20	12	13
FQT	10	2	21	12	13
FQT	10	2	22	12	13
FQT	10	2	23	12	13
FQT	10	2	24	12	13
FQT	10	2	25	12	13
FQT	10	2	26	12	13
FQT	10	2	27	12	13
FQT	10	2	28	12	13
FQT	10	2	29	12	13
FQT	10	2	30	12	13
FQT	10	2	31	12	13
FQT	10	2	32	12	13
FQT	10	2	33	12	13
FQT	10	2	34	12	13
FQT	10	2	35	12	13
FQT	10	2	36	12	13
FQT	10	3	0	0	17
FQT	10	3	1	0	17
FQT	10	3	2	0	17
FQT	10	3	3	0	17
FQT	10	3	4	0	17
FQT	10	3	5	0	17
FQT	10	3	6	0	17
FQT	10	3	7	0	17
FQT	10	3	8	1	17
FQT	10	3	9	1	17
FQT	10	3	10	1	17
FQT	10	3	11	1	17
FQT	10	3	12	6	17
FQT	10	3	13	6	17
FQT	10	3	14	11	17
FQT	10	3	15	12	17
FQT	10	3	16	12	17
FQT	10	3	17	16	17
FQT	10	3	18	16	17
FQT	10	3	19	16	17
FQT	10	3	20	16	17
FQT	10	3	21	16	17
FQT	10	3	22	16	17
FQT	10	3	23	16	17
FQT	10	3	24	16	17
FQT	10	3	25	16	17
FQT	10	3	26	16	17
FQT	10	3	27	16	17
FQT	10	3	28	16	17
FQT	10	3	29	16	17
FQT	10	3	30	16	17
FQT	10	3	31	16	17
FQT	10	3	32	16	17
FQT	10	3	33	16	17
FQT	10	3	34	16	17
FQT	10	3	35	16	17
FQT	10	3	36	16	17
FQT	15	1	0	0	18
FQT	15	1	1	0	18
FQT	15	1	2	0	18
FQT	15	1	3	0	18
FQT	15	1	4	0	18
FQT	15	1	5	2	18
FQT	15	1	6	4	18
FQT	15	1	7	8	18
FQT	15	1	8	8	18
FQT	15	1	9	10	18
FQT	15	1	10	12	18
FQT	15	1	11	13	18
FQT	15	1	12	14	18
FQT	15	1	13	15	18
FQT	15	1	14	16	18
FQT	15	1	15	17	18
FQT	15	1	16	17	18
FQT	15	1	17	17	18
FQT	15	1	18	17	18
FQT	15	1	19	17	18
FQT	15	1	20	17	18
FQT	15	1	21	17	18
FQT	15	1	22	17	18
FQT	15	1	23	17	18
FQT	15	1	24	17	18
FQT	15	1	25	17	18
FQT	15	1	26	17	18
FQT	15	1	27	17	18
FQT	15	1	28	17	18
FQT	15	1	29	17	18
FQT	15	1	30	17	18
FQT	15	1	31	17	18
FQT	15	1	32	17	18
FQT	15	1	33	17	18
FQT	15	1	34	17	18
FQT	15	1	35	17	18
FQT	15	1	36	17	18
FQT	15	2	0	0	17
FQT	15	2	1	0	17
FQT	15	2	2	0	17
FQT	15	2	3	0	17
FQT	15	2	4	0	17
FQT	15	2	5	1	17
FQT	15	2	6	2	17
FQT	15	2	7	4	17
FQT	15	2	8	4	17
FQT	15	2	9	6	17
FQT	15	2	10	8	17
FQT	15	2	11	10	17
FQT	15	2	12	12	17
FQT	15	2	13	14	17
FQT	15	2	14	16	17
FQT	15	2	15	17	17
FQT	15	2	16	17	17
FQT	15	2	17	17	17
FQT	15	2	18	17	17
FQT	15	2	19	17	17
FQT	15	2	20	17	17
FQT	15	2	21	17	17
FQT	15	2	22	17	17
FQT	15	2	23	17	17
FQT	15	2	24	17	17
FQT	15	2	25	17	17
FQT	15	2	26	17	17
FQT	15	2	27	17	17
FQT	15	2	28	17	17
FQT	15	2	29	17	17
FQT	15	2	30	17	17
FQT	15	2	31	17	17
FQT	15	2	32	17	17
FQT	15	2	33	17	17
FQT	15	2	34	17	17
FQT	15	2	35	17	17
FQT	15	2	36	17	17
FQT	15	3	0	0	20
FQT	15	3	1	0	20
FQT	15	3	2	0	20
FQT	15	3	3	0	20
FQT	15	3	4	0	20
FQT	15	3	5	0	20
FQT	15	3	6	2	20
FQT	15	3	7	5	20
FQT	15	3	8	8	20
FQT	15	3	9	10	20
FQT	15	3	10	11	20
FQT	15	3	11	13	20
FQT	15	3	12	15	20
FQT	15	3	13	15	20
FQT	15	3	14	17	20
FQT	15	3	15	20	20
FQT	15	3	16	20	20
FQT	15	3	17	20	20
FQT	15	3	18	20	20
FQT	15	3	19	20	20
FQT	15	3	20	20	20
FQT	15	3	21	20	20
FQT	15	3	22	20	20
FQT	15	3	23	20	20
FQT	15	3	24	20	20
FQT	15	3	25	20	20
FQT	15	3	26	20	20
FQT	15	3	27	20	20
FQT	15	3	28	20	20
FQT	15	3	29	20	20
FQT	15	3	30	20	20
FQT	15	3	31	20	20
FQT	15	3	32	20	20
FQT	15	3	33	20	20
FQT	15	3	34	20	20
FQT	15	3	35	20	20
FQT	15	3	36	20	20
FQT	20	1	0	0	16
FQT	20	1	1	0	16
FQT	20	1	2	0	16
FQT	20	1	3	0	16
FQT	20	1	4	0	16
FQT	20	1	5	3	16
FQT	20	1	6	5	16
FQT	20	1	7	7	16
FQT	20	1	8	9	16
FQT	20	1	9	11	16
FQT	20	1	10	13	16
FQT	20	1	11	13	16
FQT	20	1	12	14	16
FQT	20	1	13	15	16
FQT	20	1	14	16	16
FQT	20	1	15	16	16
FQT	20	1	16	16	16
FQT	20	1	17	16	16
FQT	20	1	18	16	16
FQT	20	1	19	16	16
FQT	20	1	20	16	16
FQT	20	1	21	16	16
FQT	20	1	22	16	16
FQT	20	1	23	16	16
FQT	20	1	24	16	16
FQT	20	1	25	16	16
FQT	20	1	26	16	16
FQT	20	1	27	16	16
FQT	20	1	28	16	16
FQT	20	1	29	16	16
FQT	20	1	30	16	16
FQT	20	1	31	16	16
FQT	20	1	32	16	16
FQT	20	1	33	16	16
FQT	20	1	34	16	16
FQT	20	1	35	16	16
FQT	20	1	36	16	16
FQT	20	2	0	0	16
FQT	20	2	1	0	16
FQT	20	2	2	0	16
FQT	20	2	3	1	16
FQT	20	2	4	2	16
FQT	20	2	5	5	16
FQT	20	2	6	7	16
FQT	20	2	7	9	16
FQT	20	2	8	9	16
FQT	20	2	9	10	16
FQT	20	2	10	11	16
FQT	20	2	11	11	16
FQT	20	2	12	12	16
FQT	20	2	13	12	16
FQT	20	2	14	14	16
FQT	20	2	15	14	16
FQT	20	2	16	14	16
FQT	20	2	17	14	16
FQT	20	2	18	14	16
FQT	20	2	19	14	16
FQT	20	2	20	14	16
FQT	20	2	21	15	16
FQT	20	2	22	15	16
FQT	20	2	23	15	16
FQT	20	2	24	15	16
FQT	20	2	25	15	16
FQT	20	2	26	15	16
FQT	20	2	27	16	16
FQT	20	2	28	16	16
FQT	20	2	29	16	16
FQT	20	2	30	16	16
FQT	20	2	31	16	16
FQT	20	2	32	16	16
FQT	20	2	33	16	16
FQT	20	2	34	16	16
FQT	20	2	35	16	16
FQT	20	2	36	16	16
FQT	20	3	0	0	18
FQT	20	3	1	0	18
FQT	20	3	2	0	18
FQT	20	3	3	0	18
FQT	20	3	4	1	18
FQT	20	3	5	3	18
FQT	20	3	6	7	18
FQT	20	3	7	10	18
FQT	20	3	8	12	18
FQT	20	3	9	14	18
FQT	20	3	10	16	18
FQT	20	3	11	16	18
FQT	20	3	12	16	18
FQT	20	3	13	16	18
FQT	20	3	14	16	18
FQT	20	3	15	16	18
FQT	20	3	16	16	18
FQT	20	3	17	16	18
FQT	20	3	18	16	18
FQT	20	3	19	16	18
FQT	20	3	20	16	18
FQT	20	3	21	18	18
FQT	20	3	22	18	18
FQT	20	3	23	18	18
FQT	20	3	24	18	18
FQT	20	3	25	18	18
FQT	20	3	26	18	18
FQT	20	3	27	18	18
FQT	20	3	28	18	18
FQT	20	3	29	18	18
FQT	20	3	30	18	18
FQT	20	3	31	18	18
FQT	20	3	32	18	18
FQT	20	3	33	18	18
FQT	20	3	34	18	18
FQT	20	3	35	18	18
FQT	20	3	36	18	18
FQT	25	1	0	0	14
FQT	25	1	1	0	14
FQT	25	1	2	0	14
FQT	25	1	3	0	14
FQT	25	1	4	0	14
FQT	25	1	5	3	14
FQT	25	1	6	6	14
FQT	25	1	7	9	14
FQT	25	1	8	9	14
FQT	25	1	9	9	14
FQT	25	1	10	9	14
FQT	25	1	11	9	14
FQT	25	1	12	10	14
FQT	25	1	13	10	14
FQT	25	1	14	11	14
FQT	25	1	15	14	14
FQT	25	1	16	14	14
FQT	25	1	17	14	14
FQT	25	1	18	14	14
FQT	25	1	19	14	14
FQT	25	1	20	14	14
FQT	25	1	21	14	14
FQT	25	1	22	14	14
FQT	25	1	23	14	14
FQT	25	1	24	14	14
FQT	25	1	25	14	14
FQT	25	1	26	14	14
FQT	25	1	27	14	14
FQT	25	1	28	14	14
FQT	25	1	29	14	14
FQT	25	1	30	14	14
FQT	25	1	31	14	14
FQT	25	1	32	14	14
FQT	25	1	33	14	14
FQT	25	1	34	14	14
FQT	25	1	35	14	14
FQT	25	1	36	14	14
FQT	25	2	0	0	15
FQT	25	2	1	0	15
FQT	25	2	2	0	15
FQT	25	2	3	0	15
FQT	25	2	4	1	15
FQT	25	2	5	6	15
FQT	25	2	6	12	15
FQT	25	2	7	15	15
FQT	25	2	8	15	15
FQT	25	2	9	15	15
FQT	25	2	10	15	15
FQT	25	2	11	15	15
FQT	25	2	12	15	15
FQT	25	2	13	15	15
FQT	25	2	14	15	15
FQT	25	2	15	15	15
FQT	25	2	16	15	15
FQT	25	2	17	15	15
FQT	25	2	18	15	15
FQT	25	2	19	15	15
FQT	25	2	20	15	15
FQT	25	2	21	15	15
FQT	25	2	22	15	15
FQT	25	2	23	15	15
FQT	25	2	24	15	15
FQT	25	2	25	15	15
FQT	25	2	26	15	15
FQT	25	2	27	15	15
FQT	25	2	28	15	15
FQT	25	2	29	15	15
FQT	25	2	30	15	15
FQT	25	2	31	15	15
FQT	25	2	32	15	15
FQT	25	2	33	15	15
FQT	25	2	34	15	15
FQT	25	2	35	15	15
FQT	25	2	36	15	15
FQT	25	3	0	0	13
FQT	25	3	1	0	13
FQT	25	3	2	0	13
FQT	25	3	3	0	13
FQT	25	3	4	1	13
FQT	25	3	5	3	13
FQT	25	3	6	7	13
FQT	25	3	7	12	13
FQT	25	3	8	12	13
FQT	25	3	9	13	13
FQT	25	3	10	13	13
FQT	25	3	11	13	13
FQT	25	3	12	13	13
FQT	25	3	13	13	13
FQT	25	3	14	13	13
FQT	25	3	15	13	13
FQT	25	3	16	13	13
FQT	25	3	17	13	13
FQT	25	3	18	13	13
FQT	25	3	19	13	13
FQT	25	3	20	13	13
FQT	25	3	21	13	13
FQT	25	3	22	13	13
FQT	25	3	23	13	13
FQT	25	3	24	13	13
FQT	25	3	25	13	13
FQT	25	3	26	13	13
FQT	25	3	27	13	13
FQT	25	3	28	13	13
FQT	25	3	29	13	13
FQT	25	3	30	13	13
FQT	25	3	31	13	13
FQT	25	3	32	13	13
FQT	25	3	33	13	13
FQT	25	3	34	13	13
FQT	25	3	35	13	13
FQT	25	3	36	13	13
FQT	30	1	0	0	20
FQT	30	1	1	0	20
FQT	30	1	2	0	20
FQT	30	1	3	0	20
FQT	30	1	4	0	20
FQT	30	1	5	1	20
FQT	30	1	6	3	20
FQT	30	1	7	7	20
FQT	30	1	8	8	20
FQT	30	1	9	8	20
FQT	30	1	10	9	20
FQT	30	1	11	10	20
FQT	30	1	12	11	20
FQT	30	1	13	13	20
FQT	30	1	14	15	20
FQT	30	1	15	20	20
FQT	30	1	16	20	20
FQT	30	1	17	20	20
FQT	30	1	18	20	20
FQT	30	1	19	20	20
FQT	30	1	20	20	20
FQT	30	1	21	20	20
FQT	30	1	22	20	20
FQT	30	1	23	20	20
FQT	30	1	24	20	20
FQT	30	1	25	20	20
FQT	30	1	26	20	20
FQT	30	1	27	20	20
FQT	30	1	28	20	20
FQT	30	1	29	20	20
FQT	30	1	30	20	20
FQT	30	1	31	20	20
FQT	30	1	32	20	20
FQT	30	1	33	20	20
FQT	30	1	34	20	20
FQT	30	1	35	20	20
FQT	30	1	36	20	20
FQT	30	2	0	0	14
FQT	30	2	1	0	14
FQT	30	2	2	0	14
FQT	30	2	3	0	14
FQT	30	2	4	1	14
FQT	30	2	5	1	14
FQT	30	2	6	1	14
FQT	30	2	7	3	14
FQT	30	2	8	3	14
FQT	30	2	9	4	14
FQT	30	2	10	5	14
FQT	30	2	11	6	14
FQT	30	2	12	7	14
FQT	30	2	13	7	14
FQT	30	2	14	8	14
FQT	30	2	15	14	14
FQT	30	2	16	14	14
FQT	30	2	17	14	14
FQT	30	2	18	14	14
FQT	30	2	19	14	14
FQT	30	2	20	14	14
FQT	30	2	21	14	14
FQT	30	2	22	14	14
FQT	30	2	23	14	14
FQT	30	2	24	14	14
FQT	30	2	25	14	14
FQT	30	2	26	14	14
FQT	30	2	27	14	14
FQT	30	2	28	14	14
FQT	30	2	29	14	14
FQT	30	2	30	14	14
FQT	30	2	31	14	14
FQT	30	2	32	14	14
FQT	30	2	33	14	14
FQT	30	2	34	14	14
FQT	30	2	35	14	14
FQT	30	2	36	14	14
FQT	30	3	0	0	16
FQT	30	3	1	0	16
FQT	30	3	2	0	16
FQT	30	3	3	0	16
FQT	30	3	4	0	16
FQT	30	3	5	0	16
FQT	30	3	6	0	16
FQT	30	3	7	3	16
FQT	30	3	8	3	16
FQT	30	3	9	4	16
FQT	30	3	10	5	16
FQT	30	3	11	6	16
FQT	30	3	12	8	16
FQT	30	3	13	10	16
FQT	30	3	14	11	16
FQT	30	3	15	16	16
FQT	30	3	16	16	16
FQT	30	3	17	16	16
FQT	30	3	18	16	16
FQT	30	3	19	16	16
FQT	30	3	20	16	16
FQT	30	3	21	16	16
FQT	30	3	22	16	16
FQT	30	3	23	16	16
FQT	30	3	24	16	16
FQT	30	3	25	16	16
FQT	30	3	26	16	16
FQT	30	3	27	16	16
FQT	30	3	28	16	16
FQT	30	3	29	16	16
FQT	30	3	30	16	16
FQT	30	3	31	16	16
FQT	30	3	32	16	16
FQT	30	3	33	16	16
FQT	30	3	34	16	16
FQT	30	3	35	16	16
FQT	30	3	36	16	16
FQT	35	1	0	0	11
FQT	35	1	1	0	11
FQT	35	1	2	0	11
FQT	35	1	3	0	11
FQT	35	1	4	0	11
FQT	35	1	5	0	11
FQT	35	1	6	0	11
FQT	35	1	7	0	11
FQT	35	1	8	0	11
FQT	35	1	9	0	11
FQT	35	1	10	0	11
FQT	35	1	11	0	11
FQT	35	1	12	0	11
FQT	35	1	13	0	11
FQT	35	1	14	0	11
FQT	35	1	15	0	11
FQT	35	1	16	0	11
FQT	35	1	17	0	11
FQT	35	1	18	0	11
FQT	35	1	19	0	11
FQT	35	1	20	0	11
FQT	35	1	21	0	11
FQT	35	1	22	0	11
FQT	35	1	23	0	11
FQT	35	1	24	0	11
FQT	35	1	25	0	11
FQT	35	1	26	0	11
FQT	35	1	27	0	11
FQT	35	1	28	0	11
FQT	35	1	29	0	11
FQT	35	1	30	0	11
FQT	35	1	31	0	11
FQT	35	1	32	0	11
FQT	35	1	33	0	11
FQT	35	1	34	0	11
FQT	35	1	35	0	11
FQT	35	1	36	0	11
FQT	35	2	0	0	5
FQT	35	2	1	0	5
FQT	35	2	2	0	5
FQT	35	2	3	0	5
FQT	35	2	4	0	5
FQT	35	2	5	0	5
FQT	35	2	6	0	5
FQT	35	2	7	0	5
FQT	35	2	8	0	5
FQT	35	2	9	0	5
FQT	35	2	10	0	5
FQT	35	2	11	0	5
FQT	35	2	12	0	5
FQT	35	2	13	0	5
FQT	35	2	14	0	5
FQT	35	2	15	0	5
FQT	35	2	16	0	5
FQT	35	2	17	0	5
FQT	35	2	18	0	5
FQT	35	2	19	0	5
FQT	35	2	20	0	5
FQT	35	2	21	0	5
FQT	35	2	22	0	5
FQT	35	2	23	0	5
FQT	35	2	24	0	5
FQT	35	2	25	0	5
FQT	35	2	26	0	5
FQT	35	2	27	0	5
FQT	35	2	28	0	5
FQT	35	2	29	0	5
FQT	35	2	30	0	5
FQT	35	2	31	0	5
FQT	35	2	32	0	5
FQT	35	2	33	0	5
FQT	35	2	34	0	5
FQT	35	2	35	0	5
FQT	35	2	36	0	5
FQT	35	3	0	0	7
FQT	35	3	1	0	7
FQT	35	3	2	0	7
FQT	35	3	3	0	7
FQT	35	3	4	0	7
FQT	35	3	5	0	7
FQT	35	3	6	0	7
FQT	35	3	7	0	7
FQT	35	3	8	0	7
FQT	35	3	9	0	7
FQT	35	3	10	0	7
FQT	35	3	11	0	7
FQT	35	3	12	0	7
FQT	35	3	13	0	7
FQT	35	3	14	0	7
FQT	35	3	15	0	7
FQT	35	3	16	0	7
FQT	35	3	17	0	7
FQT	35	3	18	0	7
FQT	35	3	19	0	7
FQT	35	3	20	0	7
FQT	35	3	21	0	7
FQT	35	3	22	0	7
FQT	35	3	23	0	7
FQT	35	3	24	0	7
FQT	35	3	25	0	7
FQT	35	3	26	0	7
FQT	35	3	27	0	7
FQT	35	3	28	0	7
FQT	35	3	29	0	7
FQT	35	3	30	0	7
FQT	35	3	31	0	7
FQT	35	3	32	0	7
FQT	35	3	33	0	7
FQT	35	3	34	0	7
FQT	35	3	35	0	7
FQT	35	3	36	0	7
FQT	40	1	0	0	20
FQT	40	1	1	0	20
FQT	40	1	2	0	20
FQT	40	1	3	0	20
FQT	40	1	4	0	20
FQT	40	1	5	0	20
FQT	40	1	6	0	20
FQT	40	1	7	0	20
FQT	40	1	8	0	20
FQT	40	1	9	0	20
FQT	40	1	10	0	20
FQT	40	1	11	0	20
FQT	40	1	12	0	20
FQT	40	1	13	0	20
FQT	40	1	14	0	20
FQT	40	1	15	0	20
FQT	40	1	16	0	20
FQT	40	1	17	0	20
FQT	40	1	18	0	20
FQT	40	1	19	0	20
FQT	40	1	20	0	20
FQT	40	1	21	0	20
FQT	40	1	22	0	20
FQT	40	1	23	0	20
FQT	40	1	24	0	20
FQT	40	1	25	0	20
FQT	40	1	26	0	20
FQT	40	1	27	0	20
FQT	40	1	28	0	20
FQT	40	1	29	0	20
FQT	40	1	30	0	20
FQT	40	1	31	0	20
FQT	40	1	32	0	20
FQT	40	1	33	0	20
FQT	40	1	34	0	20
FQT	40	1	35	0	20
FQT	40	1	36	0	20
FQT	40	2	0	0	20
FQT	40	2	1	0	20
FQT	40	2	2	0	20
FQT	40	2	3	0	20
FQT	40	2	4	0	20
FQT	40	2	5	0	20
FQT	40	2	6	0	20
FQT	40	2	7	0	20
FQT	40	2	8	0	20
FQT	40	2	9	0	20
FQT	40	2	10	0	20
FQT	40	2	11	0	20
FQT	40	2	12	0	20
FQT	40	2	13	0	20
FQT	40	2	14	0	20
FQT	40	2	15	0	20
FQT	40	2	16	0	20
FQT	40	2	17	0	20
FQT	40	2	18	0	20
FQT	40	2	19	0	20
FQT	40	2	20	0	20
FQT	40	2	21	0	20
FQT	40	2	22	0	20
FQT	40	2	23	0	20
FQT	40	2	24	0	20
FQT	40	2	25	0	20
FQT	40	2	26	0	20
FQT	40	2	27	0	20
FQT	40	2	28	0	20
FQT	40	2	29	0	20
FQT	40	2	30	0	20
FQT	40	2	31	0	20
FQT	40	2	32	0	20
FQT	40	2	33	0	20
FQT	40	2	34	0	20
FQT	40	2	35	0	20
FQT	40	2	36	0	20
FQT	40	3	0	0	20
FQT	40	3	1	0	20
FQT	40	3	2	0	20
FQT	40	3	3	0	20
FQT	40	3	4	0	20
FQT	40	3	5	0	20
FQT	40	3	6	0	20
FQT	40	3	7	0	20
FQT	40	3	8	0	20
FQT	40	3	9	0	20
FQT	40	3	10	0	20
FQT	40	3	11	0	20
FQT	40	3	12	0	20
FQT	40	3	13	0	20
FQT	40	3	14	0	20
FQT	40	3	15	0	20
FQT	40	3	16	0	20
FQT	40	3	17	0	20
FQT	40	3	18	0	20
FQT	40	3	19	0	20
FQT	40	3	20	0	20
FQT	40	3	21	0	20
FQT	40	3	22	0	20
FQT	40	3	23	0	20
FQT	40	3	24	0	20
FQT	40	3	25	0	20
FQT	40	3	26	0	20
FQT	40	3	27	0	20
FQT	40	3	28	0	20
FQT	40	3	29	0	20
FQT	40	3	30	0	20
FQT	40	3	31	0	20
FQT	40	3	32	0	20
FQT	40	3	33	0	20
FQT	40	3	34	0	20
FQT	40	3	35	0	20
FQT	40	3	36	0	20
PHT	5	1	0	0	20
PHT	5	1	1	0	20
PHT	5	1	2	0	20
PHT	5	1	3	0	20
PHT	5	1	4	0	20
PHT	5	1	5	0	20
PHT	5	1	6	0	20
PHT	5	1	7	0	20
PHT	5	1	8	0	20
PHT	5	1	9	0	20
PHT	5	1	10	0	20
PHT	5	1	11	0	20
PHT	5	1	12	0	20
PHT	5	1	13	0	20
PHT	5	1	14	0	20
PHT	5	1	15	0	20
PHT	5	1	16	0	20
PHT	5	1	17	0	20
PHT	5	1	18	0	20
PHT	5	1	19	0	20
PHT	5	1	20	0	20
PHT	5	1	21	0	20
PHT	5	1	22	0	20
PHT	5	1	23	0	20
PHT	5	1	24	0	20
PHT	5	1	25	0	20
PHT	5	1	26	0	20
PHT	5	1	27	0	20
PHT	5	1	28	0	20
PHT	5	1	29	0	20
PHT	5	1	30	0	20
PHT	5	1	31	0	20
PHT	5	1	32	0	20
PHT	5	1	33	0	20
PHT	5	1	34	0	20
PHT	5	1	35	0	20
PHT	5	1	36	0	20
PHT	5	2	0	0	20
PHT	5	2	1	0	20
PHT	5	2	2	0	20
PHT	5	2	3	0	20
PHT	5	2	4	0	20
PHT	5	2	5	0	20
PHT	5	2	6	0	20
PHT	5	2	7	0	20
PHT	5	2	8	0	20
PHT	5	2	9	0	20
PHT	5	2	10	0	20
PHT	5	2	11	0	20
PHT	5	2	12	0	20
PHT	5	2	13	0	20
PHT	5	2	14	0	20
PHT	5	2	15	0	20
PHT	5	2	16	0	20
PHT	5	2	17	0	20
PHT	5	2	18	0	20
PHT	5	2	19	0	20
PHT	5	2	20	0	20
PHT	5	2	21	0	20
PHT	5	2	22	0	20
PHT	5	2	23	0	20
PHT	5	2	24	0	20
PHT	5	2	25	0	20
PHT	5	2	26	0	20
PHT	5	2	27	0	20
PHT	5	2	28	0	20
PHT	5	2	29	0	20
PHT	5	2	30	0	20
PHT	5	2	31	0	20
PHT	5	2	32	0	20
PHT	5	2	33	0	20
PHT	5	2	34	0	20
PHT	5	2	35	0	20
PHT	5	2	36	0	20
PHT	5	3	0	0	22
PHT	5	3	1	0	22
PHT	5	3	2	0	22
PHT	5	3	3	0	22
PHT	5	3	4	0	22
PHT	5	3	5	0	22
PHT	5	3	6	0	22
PHT	5	3	7	0	22
PHT	5	3	8	0	22
PHT	5	3	9	0	22
PHT	5	3	10	0	22
PHT	5	3	11	0	22
PHT	5	3	12	0	22
PHT	5	3	13	0	22
PHT	5	3	14	0	22
PHT	5	3	15	0	22
PHT	5	3	16	0	22
PHT	5	3	17	0	22
PHT	5	3	18	0	22
PHT	5	3	19	0	22
PHT	5	3	20	0	22
PHT	5	3	21	0	22
PHT	5	3	22	0	22
PHT	5	3	23	0	22
PHT	5	3	24	0	22
