Grouping	Treatment	Dish	Time	G	PG
PU	18.6	A80	37	20	22
PU	20	A79	37	16	21
PU	25	D7	37	2	24
PU	30	E7	37	0	25
TE	0	C13	37	0	25
TE	5	B13	37	0	24
TE	6.3	B12	37	0	24
TE	7.5	B11	37	0	24
TE	8.8	B10	37	21	25
TE	10	B9	37	23	25
TE	11.3	B8	37	25	25
TE	12.5	B7	37	21	23
TE	13.8	B6	37	21	24
TE	15	B5	37	20	25
TE	16.3	B4	37	17	25
TE	17.5	B3	37	16	25
TE	18.8	B2	37	14	23
TE	20	B1	37	11	24
TE	25	D13	37	3	24
TE	30	E13	37	0	23
TR	0	C19	37	0	16
TR	5	B91	37	0	16
TR	6.3	B90	37	0	16
TR	7.5	B89	37	0	16
TR	8.8	B88	37	15	16
TR	10	B87	37	16	16
TR	11.3	B86	37	16	16
TR	12.5	B85	37	16	16
TR	13.8	B84	37	16	16
TR	15	B83	37	15	16
TR	16.3	B82	37	16	16
TR	17.5	B81	37	16	16
TR	18.8	B80	37	15	16
TR	20	B79	37	15	16
TR	25	D19	37	0	16
TR	30	E19	37	0	16
VA	0	C22	37	0	16
VA	5	B130	37	0	16
VA	6.3	B129	37	0	16
VA	7.5	B128	37	0	16
VA	8.8	B127	37	15	16
VA	10	B126	37	14	16
VA	11.3	B125	37	15	15
VA	12.5	B124	37	16	16
VA	13.8	B123	37	16	16
VA	15	B122	37	14	14
VA	16.3	B121	37	16	16
VA	17.5	B120	37	16	16
VA	18.8	B119	37	16	16
VA	20	B118	37	16	16
VA	25	D22	37	11	16
VA	30	E22	37	0	16
AR	0	C10	38	0	25
AR	3	A130	38	0	25
AR	4.4	A129	38	0	25
AR	5.8	A128	38	0	25
AR	7.3	A127	38	16	25
AR	8.7	A126	38	24	24
AR	10.1	A125	38	25	25
AR	11.5	A124	38	24	25
AR	12.9	A123	38	25	25
AR	14.3	A122	38	25	25
AR	15.8	A121	38	25	25
AR	17.2	A120	38	25	25
AR	18.6	A119	38	25	25
AR	20	A118	38	25	25
AR	25	D10	38	12	24
AR	30	E10	38	0	25
CM	0	C1	38	0	25
CM	3	A13	38	0	23
CM	4.4	A12	38	0	23
CM	5.8	A11	38	0	24
CM	7.3	A10	38	4	22
CM	8.7	A9	38	21	23
CM	10.1	A8	38	21	22
CM	11.5	A7	38	21	23
CM	12.9	A6	38	20	22
CM	14.3	A5	38	24	24
CM	15.8	A4	38	25	25
CM	17.2	A3	38	24	25
CM	18.6	A2	38	24	24
CM	20	A1	38	20	22
CM	25	D1	38	6	20
CM	30	E1	38	0	22
MA	0	C4	38	0	21
MA	3	A52	38	0	23
MA	4.4	A51	38	0	21
MA	5.8	A50	38	0	24
MA	7.3	A49	38	18	24
MA	8.7	A48	38	23	25
MA	10.1	A47	38	19	23
MA	11.5	A46	38	25	25
MA	12.9	A45	38	23	24
MA	14.3	A44	38	24	25
MA	15.8	A43	38	22	24
MA	17.2	A42	38	25	25
MA	18.6	A41	38	25	25
MA	20	A40	38	22	23
MA	25	D4	38	4	22
MA	30	E4	38	0	25
ML	0	C16	38	0	25
ML	5	B52	38	0	23
ML	6.3	B51	38	0	24
ML	7.5	B50	38	16	23
ML	8.8	B49	38	25	25
ML	10	B48	38	25	25
ML	11.3	B47	38	25	25
ML	12.5	B46	38	25	25
ML	13.8	B45	38	24	25
ML	15	B44	38	23	23
ML	16.3	B43	38	25	25
ML	17.5	B42	38	22	22
ML	18.8	B41	38	22	22
ML	20	B40	38	25	25
ML	25	D16	38	15	25
ML	30	E16	38	1	25
PU	0	C7	38	0	24
PU	3	A91	38	0	23
PU	4.4	A90	38	0	24
PU	5.8	A89	38	0	20
PU	7.3	A88	38	13	22
PU	8.7	A87	38	23	24
PU	10.1	A86	38	25	25
PU	11.5	A85	38	24	24
PU	12.9	A84	38	24	25
PU	14.3	A83	38	23	23
PU	15.8	A82	38	19	22
PU	17.2	A81	38	22	24
PU	18.6	A80	38	20	22
PU	20	A79	38	16	21
PU	25	D7	38	2	24
PU	30	E7	38	0	25
TE	0	C13	38	0	25
TE	5	B13	38	0	24
TE	6.3	B12	38	0	24
TE	7.5	B11	38	0	24
TE	8.8	B10	38	21	25
TE	10	B9	38	23	25
TE	11.3	B8	38	25	25
TE	12.5	B7	38	21	23
TE	13.8	B6	38	21	24
TE	15	B5	38	20	25
TE	16.3	B4	38	17	25
TE	17.5	B3	38	16	25
TE	18.8	B2	38	14	23
TE	20	B1	38	11	24
TE	25	D13	38	3	24
TE	30	E13	38	0	23
TR	0	C19	38	0	16
TR	5	B91	38	0	16
TR	6.3	B90	38	0	16
TR	7.5	B89	38	0	16
TR	8.8	B88	38	15	16
TR	10	B87	38	16	16
TR	11.3	B86	38	16	16
TR	12.5	B85	38	16	16
TR	13.8	B84	38	16	16
TR	15	B83	38	15	16
TR	16.3	B82	38	16	16
TR	17.5	B81	38	16	16
TR	18.8	B80	38	15	16
TR	20	B79	38	15	16
TR	25	D19	38	0	16
TR	30	E19	38	0	16
VA	0	C22	38	0	16
VA	5	B130	38	0	16
VA	6.3	B129	38	0	16
VA	7.5	B128	38	0	16
VA	8.8	B127	38	15	16
VA	10	B126	38	14	16
VA	11.3	B125	38	15	15
VA	12.5	B124	38	16	16
VA	13.8	B123	38	16	16
VA	15	B122	38	14	14
VA	16.3	B121	38	16	16
VA	17.5	B120	38	16	16
VA	18.8	B119	38	16	16
VA	20	B118	38	16	16
VA	25	D22	38	11	16
VA	30	E22	38	0	16
AR	0	C10	39	0	25
AR	3	A130	39	0	25
AR	4.4	A129	39	0	25
AR	5.8	A128	39	0	25
AR	7.3	A127	39	16	25
AR	8.7	A126	39	24	24
AR	10.1	A125	39	25	25
AR	11.5	A124	39	24	25
AR	12.9	A123	39	25	25
AR	14.3	A122	39	25	25
AR	15.8	A121	39	25	25
AR	17.2	A120	39	25	25
AR	18.6	A119	39	25	25
AR	20	A118	39	25	25
AR	25	D10	39	12	24
AR	30	E10	39	0	25
CM	0	C1	39	0	25
CM	3	A13	39	0	23
CM	4.4	A12	39	0	23
CM	5.8	A11	39	0	24
CM	7.3	A10	39	4	22
CM	8.7	A9	39	21	23
CM	10.1	A8	39	21	22
CM	11.5	A7	39	21	23
CM	12.9	A6	39	20	22
CM	14.3	A5	39	24	24
CM	15.8	A4	39	25	25
CM	17.2	A3	39	24	25
CM	18.6	A2	39	24	24
CM	20	A1	39	20	22
CM	25	D1	39	6	20
CM	30	E1	39	0	22
MA	0	C4	39	0	21
MA	3	A52	39	0	23
MA	4.4	A51	39	0	21
MA	5.8	A50	39	0	24
MA	7.3	A49	39	18	24
MA	8.7	A48	39	23	25
MA	10.1	A47	39	19	23
MA	11.5	A46	39	25	25
MA	12.9	A45	39	23	24
MA	14.3	A44	39	24	25
MA	15.8	A43	39	22	24
MA	17.2	A42	39	25	25
MA	18.6	A41	39	25	25
MA	20	A40	39	22	23
MA	25	D4	39	4	22
MA	30	E4	39	0	25
ML	0	C16	39	0	25
ML	5	B52	39	0	23
ML	6.3	B51	39	0	24
ML	7.5	B50	39	16	23
ML	8.8	B49	39	25	25
ML	10	B48	39	25	25
ML	11.3	B47	39	25	25
ML	12.5	B46	39	25	25
ML	13.8	B45	39	24	25
ML	15	B44	39	23	23
ML	16.3	B43	39	25	25
ML	17.5	B42	39	22	22
ML	18.8	B41	39	22	22
ML	20	B40	39	25	25
ML	25	D16	39	15	25
ML	30	E16	39	1	25
PU	0	C7	39	0	24
PU	3	A91	39	0	23
PU	4.4	A90	39	0	24
PU	5.8	A89	39	0	20
PU	7.3	A88	39	13	22
PU	8.7	A87	39	23	24
PU	10.1	A86	39	25	25
PU	11.5	A85	39	24	24
PU	12.9	A84	39	24	25
PU	14.3	A83	39	23	23
PU	15.8	A82	39	19	22
PU	17.2	A81	39	22	24
PU	18.6	A80	39	20	22
PU	20	A79	39	16	21
PU	25	D7	39	2	24
PU	30	E7	39	0	25
TE	0	C13	39	0	25
TE	5	B13	39	0	24
TE	6.3	B12	39	0	24
TE	7.5	B11	39	0	24
TE	8.8	B10	39	21	25
TE	10	B9	39	23	25
TE	11.3	B8	39	25	25
TE	12.5	B7	39	21	23
TE	13.8	B6	39	21	24
TE	15	B5	39	20	25
TE	16.3	B4	39	17	25
TE	17.5	B3	39	16	25
TE	18.8	B2	39	14	23
TE	20	B1	39	11	24
TE	25	D13	39	3	24
TE	30	E13	39	0	23
TR	0	C19	39	0	16
TR	5	B91	39	0	16
TR	6.3	B90	39	0	16
TR	7.5	B89	39	0	16
TR	8.8	B88	39	15	16
TR	10	B87	39	16	16
TR	11.3	B86	39	16	16
TR	12.5	B85	39	16	16
TR	13.8	B84	39	16	16
TR	15	B83	39	15	16
TR	16.3	B82	39	16	16
TR	17.5	B81	39	16	16
TR	18.8	B80	39	15	16
TR	20	B79	39	15	16
TR	25	D19	39	0	16
TR	30	E19	39	0	16
VA	0	C22	39	0	16
VA	5	B130	39	0	16
VA	6.3	B129	39	0	16
VA	7.5	B128	39	0	16
VA	8.8	B127	39	16	16
VA	10	B126	39	15	16
VA	11.3	B125	39	15	15
VA	12.5	B124	39	16	16
VA	13.8	B123	39	16	16
VA	15	B122	39	14	14
VA	16.3	B121	39	16	16
VA	17.5	B120	39	16	16
VA	18.8	B119	39	16	16
VA	20	B118	39	16	16
VA	25	D22	39	11	16
VA	30	E22	39	0	16
AR	0	C10	40	0	25
AR	3	A130	40	0	25
AR	4.4	A129	40	0	25
AR	5.8	A128	40	0	25
AR	7.3	A127	40	16	25
AR	8.7	A126	40	24	24
AR	10.1	A125	40	25	25
AR	11.5	A124	40	24	25
AR	12.9	A123	40	25	25
AR	14.3	A122	40	25	25
AR	15.8	A121	40	25	25
AR	17.2	A120	40	25	25
AR	18.6	A119	40	25	25
AR	20	A118	40	25	25
AR	25	D10	40	12	24
AR	30	E10	40	0	25
CM	0	C1	40	0	25
CM	3	A13	40	0	23
CM	4.4	A12	40	0	23
CM	5.8	A11	40	0	24
CM	7.3	A10	40	4	22
CM	8.7	A9	40	21	23
CM	10.1	A8	40	21	22
CM	11.5	A7	40	21	23
CM	12.9	A6	40	20	22
CM	14.3	A5	40	24	24
CM	15.8	A4	40	25	25
CM	17.2	A3	40	24	25
CM	18.6	A2	40	24	24
CM	20	A1	40	20	22
CM	25	D1	40	6	20
CM	30	E1	40	0	22
MA	0	C4	40	0	21
MA	3	A52	40	0	23
MA	4.4	A51	40	0	21
MA	5.8	A50	40	0	24
MA	7.3	A49	40	18	24
MA	8.7	A48	40	23	25
MA	10.1	A47	40	19	23
MA	11.5	A46	40	25	25
MA	12.9	A45	40	23	24
MA	14.3	A44	40	24	25
MA	15.8	A43	40	22	24
MA	17.2	A42	40	25	25
MA	18.6	A41	40	25	25
MA	20	A40	40	22	23
MA	25	D4	40	4	22
MA	30	E4	40	0	25
ML	0	C16	40	0	25
ML	5	B52	40	0	23
ML	6.3	B51	40	0	24
ML	7.5	B50	40	16	23
ML	8.8	B49	40	25	25
ML	10	B48	40	25	25
ML	11.3	B47	40	25	25
ML	12.5	B46	40	25	25
ML	13.8	B45	40	24	25
ML	15	B44	40	23	23
ML	16.3	B43	40	25	25
ML	17.5	B42	40	22	22
ML	18.8	B41	40	22	22
ML	20	B40	40	25	25
ML	25	D16	40	15	25
ML	30	E16	40	1	25
PU	0	C7	40	0	24
PU	3	A91	40	0	23
PU	4.4	A90	40	0	24
PU	5.8	A89	40	0	20
PU	7.3	A88	40	13	22
PU	8.7	A87	40	23	24
PU	10.1	A86	40	25	25
PU	11.5	A85	40	24	24
PU	12.9	A84	40	24	25
PU	14.3	A83	40	23	23
PU	15.8	A82	40	19	22
PU	17.2	A81	40	22	24
PU	18.6	A80	40	20	22
PU	20	A79	40	16	21
PU	25	D7	40	2	24
PU	30	E7	40	0	25
TE	0	C13	40	0	25
TE	5	B13	40	0	24
TE	6.3	B12	40	0	24
TE	7.5	B11	40	8	24
TE	8.8	B10	40	21	25
TE	10	B9	40	23	25
TE	11.3	B8	40	25	25
TE	12.5	B7	40	21	23
TE	13.8	B6	40	21	24
TE	15	B5	40	20	25
TE	16.3	B4	40	17	25
TE	17.5	B3	40	16	25
TE	18.8	B2	40	14	23
TE	20	B1	40	11	24
TE	25	D13	40	3	24
TE	30	E13	40	0	23
TR	0	C19	40	0	16
TR	5	B91	40	0	16
TR	6.3	B90	40	0	16
TR	7.5	B89	40	0	16
TR	8.8	B88	40	15	16
TR	10	B87	40	16	16
TR	11.3	B86	40	16	16
TR	12.5	B85	40	16	16
TR	13.8	B84	40	16	16
TR	15	B83	40	15	16
TR	16.3	B82	40	16	16
TR	17.5	B81	40	16	16
TR	18.8	B80	40	15	16
TR	20	B79	40	15	16
TR	25	D19	40	0	16
TR	30	E19	40	0	16
VA	0	C22	40	0	16
VA	5	B130	40	0	16
VA	6.3	B129	40	0	16
VA	7.5	B128	40	0	16
VA	8.8	B127	40	16	16
VA	10	B126	40	15	16
VA	11.3	B125	40	15	15
VA	12.5	B124	40	16	16
VA	13.8	B123	40	16	16
VA	15	B122	40	14	14
VA	16.3	B121	40	16	16
VA	17.5	B120	40	16	16
VA	18.8	B119	40	16	16
VA	20	B118	40	16	16
VA	25	D22	40	11	16
VA	30	E22	40	0	16
AR	0	C10	41	0	25
AR	3	A130	41	0	25
AR	4.4	A129	41	0	25
AR	5.8	A128	41	0	25
AR	7.3	A127	41	22	25
AR	8.7	A126	41	24	24
AR	10.1	A125	41	25	25
AR	11.5	A124	41	24	25
AR	12.9	A123	41	25	25
AR	14.3	A122	41	25	25
AR	15.8	A121	41	25	25
AR	17.2	A120	41	25	25
AR	18.6	A119	41	25	25
AR	20	A118	41	25	25
AR	25	D10	41	12	24
AR	30	E10	41	0	25
CM	0	C1	41	0	25
CM	3	A13	41	0	23
CM	4.4	A12	41	0	23
CM	5.8	A11	41	0	24
CM	7.3	A10	41	4	22
CM	8.7	A9	41	21	23
CM	10.1	A8	41	21	22
CM	11.5	A7	41	21	23
CM	12.9	A6	41	20	22
CM	14.3	A5	41	24	24
CM	15.8	A4	41	25	25
CM	17.2	A3	41	24	25
CM	18.6	A2	41	24	24
CM	20	A1	41	20	22
CM	25	D1	41	6	20
CM	30	E1	41	0	22
MA	0	C4	41	0	21
MA	3	A52	41	0	23
MA	4.4	A51	41	0	21
MA	5.8	A50	41	0	24
MA	7.3	A49	41	18	24
MA	8.7	A48	41	23	25
MA	10.1	A47	41	19	23
MA	11.5	A46	41	25	25
MA	12.9	A45	41	23	24
MA	14.3	A44	41	24	25
MA	15.8	A43	41	22	24
MA	17.2	A42	41	25	25
MA	18.6	A41	41	25	25
MA	20	A40	41	22	23
MA	25	D4	41	4	22
MA	30	E4	41	0	25
ML	0	C16	41	0	25
ML	5	B52	41	0	23
ML	6.3	B51	41	0	24
ML	7.5	B50	41	16	23
ML	8.8	B49	41	25	25
ML	10	B48	41	25	25
ML	11.3	B47	41	25	25
ML	12.5	B46	41	25	25
ML	13.8	B45	41	24	25
ML	15	B44	41	23	23
ML	16.3	B43	41	25	25
ML	17.5	B42	41	22	22
ML	18.8	B41	41	22	22
ML	20	B40	41	25	25
ML	25	D16	41	15	25
ML	30	E16	41	1	25
PU	0	C7	41	0	24
PU	3	A91	41	0	23
PU	4.4	A90	41	0	24
PU	5.8	A89	41	3	20
PU	7.3	A88	41	13	22
PU	8.7	A87	41	23	24
PU	10.1	A86	41	25	25
PU	11.5	A85	41	24	24
PU	12.9	A84	41	24	25
PU	14.3	A83	41	23	23
PU	15.8	A82	41	19	22
PU	17.2	A81	41	22	24
PU	18.6	A80	41	20	22
PU	20	A79	41	16	21
PU	25	D7	41	2	24
PU	30	E7	41	0	25
TE	0	C13	41	0	25
TE	5	B13	41	0	24
TE	6.3	B12	41	0	24
TE	7.5	B11	41	8	24
TE	8.8	B10	41	21	25
TE	10	B9	41	23	25
TE	11.3	B8	41	25	25
TE	12.5	B7	41	21	23
TE	13.8	B6	41	21	24
TE	15	B5	41	20	25
TE	16.3	B4	41	17	25
TE	17.5	B3	41	16	25
TE	18.8	B2	41	14	23
TE	20	B1	41	11	24
TE	25	D13	41	3	24
TE	30	E13	41	0	23
TR	0	C19	41	0	16
TR	5	B91	41	0	16
TR	6.3	B90	41	0	16
TR	7.5	B89	41	0	16
TR	8.8	B88	41	15	16
TR	10	B87	41	16	16
TR	11.3	B86	41	16	16
TR	12.5	B85	41	16	16
TR	13.8	B84	41	16	16
TR	15	B83	41	15	16
TR	16.3	B82	41	16	16
TR	17.5	B81	41	16	16
TR	18.8	B80	41	15	16
TR	20	B79	41	15	16
TR	25	D19	41	0	16
TR	30	E19	41	0	16
VA	0	C22	41	0	16
VA	5	B130	41	0	16
VA	6.3	B129	41	0	16
VA	7.5	B128	41	0	16
VA	8.8	B127	41	16	16
VA	10	B126	41	15	16
VA	11.3	B125	41	15	15
VA	12.5	B124	41	16	16
VA	13.8	B123	41	16	16
VA	15	B122	41	14	14
VA	16.3	B121	41	16	16
VA	17.5	B120	41	16	16
VA	18.8	B119	41	16	16
VA	20	B118	41	16	16
VA	25	D22	41	11	16
VA	30	E22	41	0	16
AR	0	C10	42	0	25
AR	3	A130	42	0	25
AR	4.4	A129	42	0	25
AR	5.8	A128	42	5	25
AR	7.3	A127	42	25	25
AR	8.7	A126	42	24	24
AR	10.1	A125	42	25	25
AR	11.5	A124	42	24	25
AR	12.9	A123	42	25	25
AR	14.3	A122	42	25	25
AR	15.8	A121	42	25	25
AR	17.2	A120	42	25	25
AR	18.6	A119	42	25	25
AR	20	A118	42	25	25
AR	25	D10	42	12	24
AR	30	E10	42	0	25
CM	0	C1	42	0	25
CM	3	A13	42	0	23
CM	4.4	A12	42	0	23
CM	5.8	A11	42	0	24
CM	7.3	A10	42	11	22
CM	8.7	A9	42	21	23
CM	10.1	A8	42	21	22
CM	11.5	A7	42	21	23
CM	12.9	A6	42	20	22
CM	14.3	A5	42	24	24
CM	15.8	A4	42	25	25
CM	17.2	A3	42	24	25
CM	18.6	A2	42	24	24
CM	20	A1	42	20	22
CM	25	D1	42	6	20
CM	30	E1	42	0	22
MA	0	C4	42	0	21
MA	3	A52	42	0	23
MA	4.4	A51	42	0	21
MA	5.8	A50	42	0	24
MA	7.3	A49	42	23	24
MA	8.7	A48	42	23	25
MA	10.1	A47	42	19	23
MA	11.5	A46	42	25	25
MA	12.9	A45	42	23	24
MA	14.3	A44	42	24	25
MA	15.8	A43	42	22	24
MA	17.2	A42	42	25	25
MA	18.6	A41	42	25	25
MA	20	A40	42	22	23
MA	25	D4	42	4	22
MA	30	E4	42	0	25
ML	0	C16	42	0	25
ML	5	B52	42	0	23
ML	6.3	B51	42	0	24
ML	7.5	B50	42	22	23
ML	8.8	B49	42	25	25
ML	10	B48	42	25	25
ML	11.3	B47	42	25	25
ML	12.5	B46	42	25	25
ML	13.8	B45	42	24	25
ML	15	B44	42	23	23
ML	16.3	B43	42	25	25
ML	17.5	B42	42	22	22
ML	18.8	B41	42	22	22
ML	20	B40	42	25	25
ML	25	D16	42	15	25
ML	30	E16	42	1	25
PU	0	C7	42	0	24
PU	3	A91	42	0	23
PU	4.4	A90	42	0	24
PU	5.8	A89	42	13	20
PU	7.3	A88	42	13	22
PU	8.7	A87	42	23	24
PU	10.1	A86	42	25	25
PU	11.5	A85	42	24	24
PU	12.9	A84	42	24	25
PU	14.3	A83	42	23	23
PU	15.8	A82	42	19	22
PU	17.2	A81	42	22	24
PU	18.6	A80	42	20	22
PU	20	A79	42	16	21
PU	25	D7	42	2	24
PU	30	E7	42	0	25
TE	0	C13	42	0	25
TE	5	B13	42	0	24
TE	6.3	B12	42	0	24
TE	7.5	B11	42	11	24
TE	8.8	B10	42	21	25
TE	10	B9	42	23	25
TE	11.3	B8	42	25	25
TE	12.5	B7	42	21	23
TE	13.8	B6	42	21	24
TE	15	B5	42	20	25
TE	16.3	B4	42	17	25
TE	17.5	B3	42	16	25
TE	18.8	B2	42	14	23
TE	20	B1	42	11	24
TE	25	D13	42	3	24
TE	30	E13	42	0	23
TR	0	C19	42	0	16
TR	5	B91	42	0	16
TR	6.3	B90	42	0	16
TR	7.5	B89	42	11	16
TR	8.8	B88	42	15	16
TR	10	B87	42	16	16
TR	11.3	B86	42	16	16
TR	12.5	B85	42	16	16
TR	13.8	B84	42	16	16
TR	15	B83	42	15	16
TR	16.3	B82	42	16	16
TR	17.5	B81	42	16	16
TR	18.8	B80	42	15	16
TR	20	B79	42	15	16
TR	25	D19	42	0	16
TR	30	E19	42	0	16
VA	0	C22	42	0	16
VA	5	B130	42	0	16
VA	6.3	B129	42	0	16
VA	7.5	B128	42	12	16
VA	8.8	B127	42	16	16
VA	10	B126	42	16	16
VA	11.3	B125	42	15	15
VA	12.5	B124	42	16	16
VA	13.8	B123	42	16	16
VA	15	B122	42	14	14
VA	16.3	B121	42	16	16
VA	17.5	B120	42	16	16
VA	18.8	B119	42	16	16
VA	20	B118	42	16	16
VA	25	D22	42	11	16
VA	30	E22	42	0	16
