Species;Population;mpa;Dish;Hour;Germinated;Germinable
AETR;029AT;-0.2;A;6.966666667;6;25
AETR;029AT;-0.2;A;13.71666667;16;25
AETR;029AT;-0.2;A;18.28333333;16;25
AETR;029AT;-0.2;A;21.36666667;17;25
AETR;029AT;-0.2;A;28.38333333;19;25
AETR;029AT;-0.2;A;33.48333333;21;25
AETR;029AT;-0.2;A;37.25;23;25
AETR;029AT;-0.2;B;6.966666667;6;24
AETR;029AT;-0.2;B;13.71666667;11;24
AETR;029AT;-0.2;B;18.28333333;11;24
AETR;029AT;-0.2;B;21.36666667;11;24
AETR;029AT;-0.2;B;28.38333333;14;24
AETR;029AT;-0.2;B;33.48333333;20;24
AETR;029AT;-0.2;B;37.25;22;24
AETR;029AT;-0.2;B;40.55;22;24
AETR;029AT;-0.2;B;46.88333333;23;24
AETR;029AT;-0.2;B;51.73333333;23;24
AETR;029AT;-0.2;B;57.38333333;23;24
AETR;029AT;-0.2;B;62.48333333;23;24
AETR;029AT;-0.2;B;75.93333333;23;24
AETR;029AT;-0.2;B;88.66666667;23;24
AETR;029AT;-0.2;B;100.6;23;24
AETR;029AT;-0.2;B;111.3333333;23;24
AETR;029AT;-0.2;B;125.7166667;24;24
AETR;029AT;-0.2;C;6.966666667;9;25
AETR;029AT;-0.2;C;13.71666667;15;25
AETR;029AT;-0.2;C;18.28333333;15;25
AETR;029AT;-0.2;C;21.36666667;15;25
AETR;029AT;-0.2;C;28.38333333;16;25
AETR;029AT;-0.2;C;33.48333333;19;25
AETR;029AT;-0.2;C;37.25;20;25
AETR;029AT;-0.2;C;40.55;20;25
AETR;029AT;-0.2;C;46.88333333;20;25
AETR;029AT;-0.2;C;51.73333333;21;25
AETR;029AT;-0.2;C;57.38333333;22;25
AETR;029AT;-0.2;C;62.48333333;23;25
AETR;029AT;-0.2;D;6.966666667;8;24
AETR;029AT;-0.2;D;13.71666667;14;24
AETR;029AT;-0.2;D;18.28333333;15;24
AETR;029AT;-0.2;D;21.36666667;15;24
AETR;029AT;-0.2;D;28.38333333;16;24
AETR;029AT;-0.2;D;33.48333333;20;24
AETR;029AT;-0.2;D;37.25;21;24
AETR;029AT;-0.2;D;40.55;21;24
AETR;029AT;-0.2;D;46.88333333;22;24
AETR;029AT;-0.2;D;51.73333333;23;24
AETR;029AT;-0.2;D;57.38333333;23;24
AETR;029AT;-0.2;D;62.48333333;24;24
AETR;029AT;-0.4;A;6.966666667;4;25
AETR;029AT;-0.4;A;13.71666667;15;25
AETR;029AT;-0.4;A;18.28333333;15;25
AETR;029AT;-0.4;A;21.36666667;16;25
AETR;029AT;-0.4;A;28.38333333;18;25
AETR;029AT;-0.4;A;33.48333333;21;25
AETR;029AT;-0.4;A;37.25;22;25
AETR;029AT;-0.4;A;40.55;22;25
AETR;029AT;-0.4;A;46.88333333;22;25
AETR;029AT;-0.4;A;51.73333333;23;25
AETR;029AT;-0.4;A;57.38333333;24;25
AETR;029AT;-0.4;B;6.966666667;4;24
AETR;029AT;-0.4;B;13.71666667;16;24
AETR;029AT;-0.4;B;18.28333333;17;24
AETR;029AT;-0.4;B;21.36666667;17;24
AETR;029AT;-0.4;B;28.38333333;17;24
AETR;029AT;-0.4;B;33.48333333;20;24
AETR;029AT;-0.4;B;37.25;21;24
AETR;029AT;-0.4;B;40.55;21;24
AETR;029AT;-0.4;B;46.88333333;24;24
AETR;029AT;-0.4;C;6.966666667;10;25
AETR;029AT;-0.4;C;13.71666667;16;25
AETR;029AT;-0.4;C;18.28333333;17;25
AETR;029AT;-0.4;C;21.36666667;17;25
AETR;029AT;-0.4;C;28.38333333;18;25
AETR;029AT;-0.4;C;33.48333333;21;25
AETR;029AT;-0.4;C;37.25;23;25
AETR;029AT;-0.4;C;40.55;23;25
AETR;029AT;-0.4;C;46.88333333;25;25
AETR;029AT;-0.4;D;6.966666667;2;25
AETR;029AT;-0.4;D;13.71666667;14;25
AETR;029AT;-0.4;D;18.28333333;14;25
AETR;029AT;-0.4;D;21.36666667;14;25
AETR;029AT;-0.4;D;28.38333333;16;25
AETR;029AT;-0.4;D;33.48333333;19;25
AETR;029AT;-0.4;D;37.25;20;25
AETR;029AT;-0.4;D;40.55;21;25
AETR;029AT;-0.4;D;46.88333333;22;25
AETR;029AT;-0.4;D;51.73333333;22;25
AETR;029AT;-0.4;D;57.38333333;22;25
AETR;029AT;-0.4;D;62.48333333;22;25
AETR;029AT;-0.4;D;75.93333333;23;25
AETR;029AT;-0.6;A;6.966666667;2;22
AETR;029AT;-0.6;A;13.71666667;13;22
AETR;029AT;-0.6;A;18.28333333;13;22
AETR;029AT;-0.6;A;21.36666667;14;22
AETR;029AT;-0.6;A;28.38333333;14;22
AETR;029AT;-0.6;A;33.48333333;15;22
AETR;029AT;-0.6;A;37.25;19;22
AETR;029AT;-0.6;A;40.55;19;22
AETR;029AT;-0.6;A;46.88333333;19;22
AETR;029AT;-0.6;A;51.73333333;19;22
AETR;029AT;-0.6;A;57.38333333;21;22
AETR;029AT;-0.6;A;62.48333333;21;22
AETR;029AT;-0.6;A;75.93333333;22;22
AETR;029AT;-0.6;B;6.966666667;3;25
AETR;029AT;-0.6;B;13.71666667;14;25
AETR;029AT;-0.6;B;18.28333333;16;25
AETR;029AT;-0.6;B;21.36666667;16;25
AETR;029AT;-0.6;B;28.38333333;17;25
AETR;029AT;-0.6;B;33.48333333;20;25
AETR;029AT;-0.6;B;37.25;21;25
AETR;029AT;-0.6;B;40.55;21;25
AETR;029AT;-0.6;B;46.88333333;21;25
AETR;029AT;-0.6;B;51.73333333;21;25
AETR;029AT;-0.6;B;57.38333333;22;25
AETR;029AT;-0.6;B;62.48333333;23;25
AETR;029AT;-0.6;B;75.93333333;24;25
AETR;029AT;-0.6;B;88.66666667;24;25
AETR;029AT;-0.6;B;100.6;24;25
AETR;029AT;-0.6;B;111.3333333;24;25
AETR;029AT;-0.6;B;125.7166667;24;25
AETR;029AT;-0.6;B;134.8666667;25;25
AETR;029AT;-0.6;C;6.966666667;1;24
AETR;029AT;-0.6;C;13.71666667;12;24
AETR;029AT;-0.6;C;18.28333333;12;24
AETR;029AT;-0.6;C;21.36666667;12;24
AETR;029AT;-0.6;C;28.38333333;15;24
AETR;029AT;-0.6;C;33.48333333;16;24
AETR;029AT;-0.6;C;37.25;18;24
AETR;029AT;-0.6;C;40.55;19;24
AETR;029AT;-0.6;C;46.88333333;21;24
AETR;029AT;-0.6;C;51.73333333;21;24
AETR;029AT;-0.6;C;57.38333333;22;24
AETR;029AT;-0.6;C;62.48333333;23;24
AETR;029AT;-0.6;D;6.966666667;7;25
AETR;029AT;-0.6;D;13.71666667;17;25
AETR;029AT;-0.6;D;18.28333333;19;25
AETR;029AT;-0.6;D;21.36666667;20;25
AETR;029AT;-0.6;D;28.38333333;21;25
AETR;029AT;-0.6;D;33.48333333;22;25
AETR;029AT;-0.6;D;37.25;24;25
AETR;029AT;-0.6;D;40.55;24;25
AETR;029AT;-0.6;D;46.88333333;24;25
AETR;029AT;-0.6;D;51.73333333;24;25
AETR;029AT;-0.6;D;57.38333333;24;25
AETR;029AT;-0.6;D;62.48333333;24;25
AETR;029AT;-0.6;D;75.93333333;24;25
AETR;029AT;-0.6;D;88.66666667;24;25
AETR;029AT;-0.6;D;100.6;25;25
AETR;029AT;-0.8;A;6.966666667;0;24
AETR;029AT;-0.8;A;13.71666667;9;24
AETR;029AT;-0.8;A;18.28333333;13;24
AETR;029AT;-0.8;A;21.36666667;13;24
AETR;029AT;-0.8;A;28.38333333;15;24
AETR;029AT;-0.8;A;33.48333333;16;24
AETR;029AT;-0.8;A;37.25;16;24
AETR;029AT;-0.8;A;40.55;17;24
AETR;029AT;-0.8;A;46.88333333;18;24
AETR;029AT;-0.8;A;51.73333333;18;24
AETR;029AT;-0.8;A;57.38333333;20;24
AETR;029AT;-0.8;A;62.48333333;20;24
AETR;029AT;-0.8;A;75.93333333;24;24
AETR;029AT;-0.8;B;6.966666667;2;25
AETR;029AT;-0.8;B;13.71666667;11;25
AETR;029AT;-0.8;B;18.28333333;12;25
AETR;029AT;-0.8;B;21.36666667;13;25
AETR;029AT;-0.8;B;28.38333333;14;25
AETR;029AT;-0.8;B;33.48333333;15;25
AETR;029AT;-0.8;B;37.25;16;25
AETR;029AT;-0.8;B;40.55;16;25
AETR;029AT;-0.8;B;46.88333333;17;25
AETR;029AT;-0.8;B;51.73333333;17;25
AETR;029AT;-0.8;B;57.38333333;22;25
AETR;029AT;-0.8;B;62.48333333;23;25
AETR;029AT;-0.8;B;75.93333333;23;25
AETR;029AT;-0.8;B;88.66666667;23;25
AETR;029AT;-0.8;B;100.6;24;25
AETR;029AT;-0.8;B;111.3333333;25;25
AETR;029AT;-0.8;C;6.966666667;0;25
AETR;029AT;-0.8;C;13.71666667;11;25
AETR;029AT;-0.8;C;18.28333333;12;25
AETR;029AT;-0.8;C;21.36666667;13;25
AETR;029AT;-0.8;C;28.38333333;15;25
AETR;029AT;-0.8;C;33.48333333;16;25
AETR;029AT;-0.8;C;37.25;16;25
AETR;029AT;-0.8;C;40.55;16;25
AETR;029AT;-0.8;C;46.88333333;19;25
AETR;029AT;-0.8;C;51.73333333;18;25
AETR;029AT;-0.8;C;57.38333333;21;25
AETR;029AT;-0.8;C;62.48333333;22;25
AETR;029AT;-0.8;C;75.93333333;22;25
AETR;029AT;-0.8;C;88.66666667;23;25
AETR;029AT;-0.8;D;6.966666667;2;25
AETR;029AT;-0.8;D;13.71666667;7;25
AETR;029AT;-0.8;D;18.28333333;11;25
AETR;029AT;-0.8;D;21.36666667;12;25
AETR;029AT;-0.8;D;28.38333333;14;25
AETR;029AT;-0.8;D;33.48333333;15;25
AETR;029AT;-0.8;D;37.25;18;25
AETR;029AT;-0.8;D;40.55;19;25
AETR;029AT;-0.8;D;46.88333333;19;25
AETR;029AT;-0.8;D;51.73333333;20;25
AETR;029AT;-0.8;D;57.38333333;21;25
AETR;029AT;-0.8;D;62.48333333;22;25
AETR;029AT;-0.8;D;75.93333333;25;25
AETR;029AT;0;A;6.966666667;11;24
AETR;029AT;0;A;13.71666667;14;24
AETR;029AT;0;A;18.28333333;16;24
AETR;029AT;0;A;21.36666667;16;24
AETR;029AT;0;A;28.38333333;17;24
AETR;029AT;0;A;33.48333333;22;24
AETR;029AT;0;A;37.25;22;24
AETR;029AT;0;A;40.55;22;24
AETR;029AT;0;A;46.88333333;22;24
AETR;029AT;0;A;51.73333333;23;24
AETR;029AT;0;A;57.38333333;23;24
AETR;029AT;0;A;62.48333333;24;24
AETR;029AT;0;B;6.966666667;14;24
AETR;029AT;0;B;13.71666667;19;24
AETR;029AT;0;B;18.28333333;19;24
AETR;029AT;0;B;21.36666667;20;24
AETR;029AT;0;B;28.38333333;21;24
AETR;029AT;0;B;33.48333333;23;24
AETR;029AT;0;B;37.25;24;24
AETR;029AT;0;C;6.966666667;13;24
AETR;029AT;0;C;13.71666667;17;24
AETR;029AT;0;C;18.28333333;17;24
AETR;029AT;0;C;21.36666667;17;24
AETR;029AT;0;C;28.38333333;20;24
AETR;029AT;0;C;33.48333333;24;24
AETR;029AT;0;D;6.966666667;13;23
AETR;029AT;0;D;13.71666667;19;23
AETR;029AT;0;D;18.28333333;19;23
AETR;029AT;0;D;21.36666667;19;23
AETR;029AT;0;D;28.38333333;19;23
AETR;029AT;0;D;33.48333333;21;23
AETR;029AT;0;D;37.25;22;23
AETR;029AT;0;D;40.55;22;23
AETR;029AT;0;D;46.88333333;22;23
AETR;029AT;0;D;51.73333333;22;23
AETR;029AT;0;D;57.38333333;22;23
AETR;029AT;0;D;62.48333333;23;23
AETR;029AT;-1.6;A;6.966666667;0;25
AETR;029AT;-1.6;A;13.71666667;0;25
AETR;029AT;-1.6;A;18.28333333;0;25
AETR;029AT;-1.6;A;21.36666667;1;25
AETR;029AT;-1.6;A;28.38333333;3;25
AETR;029AT;-1.6;A;33.48333333;9;25
AETR;029AT;-1.6;A;37.25;11;25
AETR;029AT;-1.6;A;40.55;11;25
AETR;029AT;-1.6;A;46.88333333;11;25
AETR;029AT;-1.6;A;51.73333333;11;25
AETR;029AT;-1.6;A;57.38333333;12;25
AETR;029AT;-1.6;A;62.48333333;13;25
AETR;029AT;-1.6;A;75.93333333;15;25
AETR;029AT;-1.6;A;88.66666667;15;25
AETR;029AT;-1.6;A;100.6;18;25
AETR;029AT;-1.6;A;111.3333333;18;25
AETR;029AT;-1.6;A;125.7166667;19;25
AETR;029AT;-1.6;A;134.8666667;20;25
AETR;029AT;-1.6;A;150.7833333;22;25
AETR;029AT;-1.6;A;196.8166667;23;25
AETR;029AT;-1.6;B;6.966666667;1;25
AETR;029AT;-1.6;B;13.71666667;2;25
AETR;029AT;-1.6;B;18.28333333;3;25
AETR;029AT;-1.6;B;21.36666667;3;25
AETR;029AT;-1.6;B;28.38333333;3;25
AETR;029AT;-1.6;B;33.48333333;7;25
AETR;029AT;-1.6;B;37.25;8;25
AETR;029AT;-1.6;B;40.55;10;25
AETR;029AT;-1.6;B;46.88333333;10;25
AETR;029AT;-1.6;B;51.73333333;10;25
AETR;029AT;-1.6;B;57.38333333;14;25
AETR;029AT;-1.6;B;62.48333333;25;25
AETR;029AT;-1.6;B;75.93333333;15;25
AETR;029AT;-1.6;B;88.66666667;16;25
AETR;029AT;-1.6;B;100.6;19;25
AETR;029AT;-1.6;B;111.3333333;21;25
AETR;029AT;-1.6;B;125.7166667;22;25
AETR;029AT;-1.6;B;134.8666667;24;25
AETR;029AT;-1.6;C;6.966666667;0;25
AETR;029AT;-1.6;C;13.71666667;0;25
AETR;029AT;-1.6;C;18.28333333;0;25
AETR;029AT;-1.6;C;21.36666667;0;25
AETR;029AT;-1.6;C;28.38333333;5;25
AETR;029AT;-1.6;C;33.48333333;10;25
AETR;029AT;-1.6;C;37.25;14;25
AETR;029AT;-1.6;C;40.55;14;25
AETR;029AT;-1.6;C;46.88333333;14;25
AETR;029AT;-1.6;C;51.73333333;16;25
AETR;029AT;-1.6;C;57.38333333;17;25
AETR;029AT;-1.6;C;62.48333333;17;25
AETR;029AT;-1.6;C;75.93333333;17;25
AETR;029AT;-1.6;C;88.66666667;19;25
AETR;029AT;-1.6;C;100.6;20;25
AETR;029AT;-1.6;C;111.3333333;21;25
AETR;029AT;-1.6;C;125.7166667;22;25
AETR;029AT;-1.6;C;134.8666667;22;25
AETR;029AT;-1.6;C;150.7833333;23;25
AETR;029AT;-1.6;D;6.966666667;0;25
AETR;029AT;-1.6;D;13.71666667;0;25
AETR;029AT;-1.6;D;18.28333333;0;25
AETR;029AT;-1.6;D;21.36666667;0;25
AETR;029AT;-1.6;D;28.38333333;0;25
AETR;029AT;-1.6;D;33.48333333;5;25
AETR;029AT;-1.6;D;37.25;6;25
AETR;029AT;-1.6;D;40.55;8;25
AETR;029AT;-1.6;D;46.88333333;8;25
AETR;029AT;-1.6;D;51.73333333;12;25
AETR;029AT;-1.6;D;57.38333333;15;25
AETR;029AT;-1.6;D;62.48333333;15;25
AETR;029AT;-1.6;D;75.93333333;17;25
AETR;029AT;-1.6;D;88.66666667;19;25
AETR;029AT;-1.6;D;100.6;19;25
AETR;029AT;-1.6;D;111.3333333;22;25
AETR;029AT;-1.6;D;125.7166667;22;25
AETR;029AT;-1.6;D;134.8666667;22;25
AETR;029AT;-1.6;D;150.7833333;22;25
AETR;029AT;-1.6;D;196.8166667;22;25
AETR;029AT;-1.6;D;340.7833333;22;25
AETR;029AT;-1.6;D;531.95;23;25
AETR;029AT;-1;A;6.966666667;1;25
AETR;029AT;-1;A;13.71666667;6;25
AETR;029AT;-1;A;18.28333333;6;25
AETR;029AT;-1;A;21.36666667;9;25
AETR;029AT;-1;A;28.38333333;12;25
AETR;029AT;-1;A;33.48333333;16;25
AETR;029AT;-1;A;37.25;16;25
AETR;029AT;-1;A;40.55;16;25
AETR;029AT;-1;A;46.88333333;16;25
AETR;029AT;-1;A;51.73333333;17;25
AETR;029AT;-1;A;57.38333333;20;25
AETR;029AT;-1;A;62.48333333;21;25
AETR;029AT;-1;A;75.93333333;22;25
AETR;029AT;-1;A;88.66666667;23;25
AETR;029AT;-1;B;6.966666667;0;25
AETR;029AT;-1;B;13.71666667;10;25
AETR;029AT;-1;B;18.28333333;10;25
AETR;029AT;-1;B;21.36666667;11;25
AETR;029AT;-1;B;28.38333333;14;25
AETR;029AT;-1;B;33.48333333;16;25
AETR;029AT;-1;B;37.25;18;25
AETR;029AT;-1;B;40.55;18;25
AETR;029AT;-1;B;46.88333333;18;25
AETR;029AT;-1;B;51.73333333;19;25
AETR;029AT;-1;B;57.38333333;21;25
AETR;029AT;-1;B;62.48333333;22;25
AETR;029AT;-1;B;75.93333333;23;25
AETR;029AT;-1;B;88.66666667;25;25
AETR;029AT;-1;C;6.966666667;0;24
AETR;029AT;-1;C;13.71666667;6;24
AETR;029AT;-1;C;18.28333333;9;24
AETR;029AT;-1;C;21.36666667;13;24
AETR;029AT;-1;C;28.38333333;15;24
AETR;029AT;-1;C;33.48333333;15;24
AETR;029AT;-1;C;37.25;17;24
AETR;029AT;-1;C;40.55;17;24
AETR;029AT;-1;C;46.88333333;17;24
AETR;029AT;-1;C;51.73333333;17;24
AETR;029AT;-1;C;57.38333333;19;24
AETR;029AT;-1;C;62.48333333;20;24
AETR;029AT;-1;C;75.93333333;21;24
AETR;029AT;-1;C;88.66666667;22;24
AETR;029AT;-1;C;100.6;22;24
AETR;029AT;-1;C;111.3333333;23;24
AETR;029AT;-1;D;6.966666667;0;24
AETR;029AT;-1;D;13.71666667;6;24
AETR;029AT;-1;D;18.28333333;9;24
AETR;029AT;-1;D;21.36666667;11;24
AETR;029AT;-1;D;28.38333333;11;24
AETR;029AT;-1;D;33.48333333;12;24
AETR;029AT;-1;D;37.25;12;24
AETR;029AT;-1;D;40.55;12;24
AETR;029AT;-1;D;46.88333333;12;24
AETR;029AT;-1;D;51.73333333;12;24
AETR;029AT;-1;D;57.38333333;14;24
AETR;029AT;-1;D;62.48333333;15;24
AETR;029AT;-1;D;75.93333333;16;24
AETR;029AT;-1;D;88.66666667;19;24
AETR;029AT;-1;D;100.6;20;24
AETR;029AT;-1;D;111.3333333;20;24
AETR;029AT;-1;D;125.7166667;21;24
AETR;029AT;-1;D;134.8666667;21;24
AETR;029AT;-1;D;150.7833333;21;24
AETR;029AT;-1;D;196.8166667;22;24
AETR;035AT;-0.2;A;5.85;3;25
AETR;035AT;-0.2;A;12.76666667;15;25
AETR;035AT;-0.2;A;17.5;16;25
AETR;035AT;-0.2;A;24.18333333;18;25
AETR;035AT;-0.2;A;29.88333333;21;25
AETR;035AT;-0.2;A;33.71666667;22;25
AETR;035AT;-0.2;A;37.06666667;22;25
AETR;035AT;-0.2;A;42.5;23;25
AETR;035AT;-0.2;B;5.85;3;24
AETR;035AT;-0.2;B;12.76666667;17;24
AETR;035AT;-0.2;B;17.5;18;24
AETR;035AT;-0.2;B;24.18333333;19;24
AETR;035AT;-0.2;B;29.88333333;22;24
AETR;035AT;-0.2;B;33.71666667;22;24
AETR;035AT;-0.2;B;37.06666667;23;24
AETR;035AT;-0.2;B;42.5;23;24
AETR;035AT;-0.2;B;48.11666667;23;24
AETR;035AT;-0.2;B;53.7;23;24
AETR;035AT;-0.2;B;59.03333333;23;24
AETR;035AT;-0.2;B;72.41666667;23;24
AETR;035AT;-0.2;B;85.16666667;23;24
AETR;035AT;-0.2;B;97;23;24
AETR;035AT;-0.2;B;107.8666667;23;24
AETR;035AT;-0.2;B;122.2333333;24;24
AETR;035AT;-0.2;C;5.85;5;25
AETR;035AT;-0.2;C;12.76666667;18;25
AETR;035AT;-0.2;C;17.5;20;25
AETR;035AT;-0.2;C;24.18333333;23;25
AETR;035AT;-0.2;C;29.88333333;24;25
AETR;035AT;-0.2;C;33.71666667;25;25
AETR;035AT;-0.2;D;5.85;7;24
AETR;035AT;-0.2;D;12.76666667;17;24
AETR;035AT;-0.2;D;17.5;17;24
AETR;035AT;-0.2;D;24.18333333;19;24
AETR;035AT;-0.2;D;29.88333333;20;24
AETR;035AT;-0.2;D;33.71666667;20;24
AETR;035AT;-0.2;D;37.06666667;20;24
AETR;035AT;-0.2;D;42.5;21;24
AETR;035AT;-0.2;D;48.11666667;21;24
AETR;035AT;-0.2;D;53.7;23;24
AETR;035AT;-0.4;A;5.85;5;25
AETR;035AT;-0.4;A;12.76666667;16;25
AETR;035AT;-0.4;A;17.5;16;25
AETR;035AT;-0.4;A;24.18333333;17;25
AETR;035AT;-0.4;A;29.88333333;21;25
AETR;035AT;-0.4;A;33.71666667;21;25
AETR;035AT;-0.4;A;37.06666667;22;25
AETR;035AT;-0.4;A;42.5;23;25
AETR;035AT;-0.4;A;48.11666667;23;25
AETR;035AT;-0.4;A;53.7;24;25
AETR;035AT;-0.4;B;5.85;2;25
AETR;035AT;-0.4;B;12.76666667;10;25
AETR;035AT;-0.4;B;17.5;12;25
AETR;035AT;-0.4;B;24.18333333;14;25
AETR;035AT;-0.4;B;29.88333333;18;25
AETR;035AT;-0.4;B;33.71666667;19;25
AETR;035AT;-0.4;B;37.06666667;19;25
AETR;035AT;-0.4;B;42.5;21;25
AETR;035AT;-0.4;B;48.11666667;23;25
AETR;035AT;-0.4;B;53.7;23;25
AETR;035AT;-0.4;B;59.03333333;23;25
AETR;035AT;-0.4;B;72.41666667;24;25
AETR;035AT;-0.4;B;85.16666667;25;25
AETR;035AT;-0.4;C;5.85;2;25
AETR;035AT;-0.4;C;12.76666667;12;25
AETR;035AT;-0.4;C;17.5;13;25
AETR;035AT;-0.4;C;24.18333333;16;25
AETR;035AT;-0.4;C;29.88333333;18;25
AETR;035AT;-0.4;C;33.71666667;19;25
AETR;035AT;-0.4;C;37.06666667;19;25
AETR;035AT;-0.4;C;42.5;22;25
AETR;035AT;-0.4;C;48.11666667;23;25
AETR;035AT;-0.4;C;53.7;24;25
AETR;035AT;-0.4;C;59.03333333;24;25
AETR;035AT;-0.4;C;72.41666667;24;25
AETR;035AT;-0.4;C;85.16666667;24;25
AETR;035AT;-0.4;C;97;24;25
AETR;035AT;-0.4;C;107.8666667;25;25
AETR;035AT;-0.4;D;5.85;5;24
AETR;035AT;-0.4;D;12.76666667;20;24
AETR;035AT;-0.4;D;17.5;20;24
AETR;035AT;-0.4;D;24.18333333;20;24
AETR;035AT;-0.4;D;29.88333333;22;24
AETR;035AT;-0.4;D;33.71666667;22;24
AETR;035AT;-0.4;D;37.06666667;22;24
AETR;035AT;-0.4;D;42.5;22;24
AETR;035AT;-0.4;D;48.11666667;23;24
AETR;035AT;-0.4;D;53.7;24;24
AETR;035AT;-0.6;A;5.85;1;25
AETR;035AT;-0.6;A;12.76666667;11;25
AETR;035AT;-0.6;A;17.5;14;25
AETR;035AT;-0.6;A;24.18333333;17;25
AETR;035AT;-0.6;A;29.88333333;22;25
AETR;035AT;-0.6;A;33.71666667;22;25
AETR;035AT;-0.6;A;37.06666667;22;25
AETR;035AT;-0.6;A;42.5;22;25
AETR;035AT;-0.6;A;48.11666667;23;25
AETR;035AT;-0.6;A;53.7;23;25
AETR;035AT;-0.6;A;59.03333333;23;25
AETR;035AT;-0.6;A;72.41666667;23;25
AETR;035AT;-0.6;A;85.16666667;23;25
AETR;035AT;-0.6;A;97;23;25
AETR;035AT;-0.6;A;107.8666667;24;25
AETR;035AT;-0.6;B;5.85;0;25
AETR;035AT;-0.6;B;12.76666667;17;25
AETR;035AT;-0.6;B;17.5;19;25
AETR;035AT;-0.6;B;24.18333333;20;25
AETR;035AT;-0.6;B;29.88333333;21;25
AETR;035AT;-0.6;B;33.71666667;22;25
AETR;035AT;-0.6;B;37.06666667;22;25
AETR;035AT;-0.6;B;42.5;23;25
AETR;035AT;-0.6;B;48.11666667;24;25
AETR;035AT;-0.6;B;53.7;24;25
AETR;035AT;-0.6;B;59.03333333;24;25
AETR;035AT;-0.6;B;72.41666667;24;25
AETR;035AT;-0.6;B;85.16666667;25;25
AETR;035AT;-0.6;C;5.85;2;25
AETR;035AT;-0.6;C;12.76666667;18;25
AETR;035AT;-0.6;C;17.5;21;25
AETR;035AT;-0.6;C;24.18333333;22;25
AETR;035AT;-0.6;C;29.88333333;23;25
AETR;035AT;-0.6;C;33.71666667;23;25
AETR;035AT;-0.6;C;37.06666667;24;25
AETR;035AT;-0.6;C;42.5;24;25
AETR;035AT;-0.6;C;48.11666667;25;25
AETR;035AT;-0.6;D;5.85;5;25
AETR;035AT;-0.6;D;12.76666667;10;25
AETR;035AT;-0.6;D;17.5;13;25
AETR;035AT;-0.6;D;24.18333333;17;25
AETR;035AT;-0.6;D;29.88333333;18;25
AETR;035AT;-0.6;D;33.71666667;20;25
AETR;035AT;-0.6;D;37.06666667;20;25
AETR;035AT;-0.6;D;42.5;20;25
AETR;035AT;-0.6;D;48.11666667;21;25
AETR;035AT;-0.6;D;53.7;22;25
AETR;035AT;-0.6;D;59.03333333;22;25
AETR;035AT;-0.6;D;72.41666667;24;25
AETR;035AT;-0.6;D;85.16666667;24;25
AETR;035AT;-0.6;D;97;24;25
AETR;035AT;-0.6;D;107.8666667;25;25
AETR;035AT;-0.8;A;5.85;1;23
AETR;035AT;-0.8;A;12.76666667;9;23
AETR;035AT;-0.8;A;17.5;13;23
AETR;035AT;-0.8;A;24.18333333;15;23
AETR;035AT;-0.8;A;29.88333333;18;23
AETR;035AT;-0.8;A;33.71666667;18;23
AETR;035AT;-0.8;A;37.06666667;19;23
AETR;035AT;-0.8;A;42.5;20;23
AETR;035AT;-0.8;A;48.11666667;20;23
AETR;035AT;-0.8;A;53.7;21;23
AETR;035AT;-0.8;A;59.03333333;21;23
AETR;035AT;-0.8;A;72.41666667;22;23
AETR;035AT;-0.8;B;5.85;5;24
AETR;035AT;-0.8;B;12.76666667;12;24
AETR;035AT;-0.8;B;17.5;14;24
AETR;035AT;-0.8;B;24.18333333;18;24
AETR;035AT;-0.8;B;29.88333333;19;24
AETR;035AT;-0.8;B;33.71666667;19;24
AETR;035AT;-0.8;B;37.06666667;19;24
AETR;035AT;-0.8;B;42.5;19;24
AETR;035AT;-0.8;B;48.11666667;19;24
AETR;035AT;-0.8;B;53.7;22;24
AETR;035AT;-0.8;B;59.03333333;22;24
AETR;035AT;-0.8;B;72.41666667;23;24
AETR;035AT;-0.8;C;5.85;2;23
AETR;035AT;-0.8;C;12.76666667;9;23
AETR;035AT;-0.8;C;17.5;10;23
AETR;035AT;-0.8;C;24.18333333;15;23
AETR;035AT;-0.8;C;29.88333333;17;23
AETR;035AT;-0.8;C;33.71666667;17;23
AETR;035AT;-0.8;C;37.06666667;17;23
AETR;035AT;-0.8;C;42.5;18;23
AETR;035AT;-0.8;C;48.11666667;19;23
AETR;035AT;-0.8;C;53.7;21;23
AETR;035AT;-0.8;C;59.03333333;21;23
AETR;035AT;-0.8;C;72.41666667;21;23
AETR;035AT;-0.8;C;85.16666667;22;23
AETR;035AT;-0.8;C;97;22;23
AETR;035AT;-0.8;C;107.8666667;23;23
AETR;035AT;-0.8;D;5.85;2;25
AETR;035AT;-0.8;D;12.76666667;14;25
AETR;035AT;-0.8;D;17.5;16;25
AETR;035AT;-0.8;D;24.18333333;16;25
AETR;035AT;-0.8;D;29.88333333;17;25
AETR;035AT;-0.8;D;33.71666667;19;25
AETR;035AT;-0.8;D;37.06666667;19;25
AETR;035AT;-0.8;D;42.5;19;25
AETR;035AT;-0.8;D;48.11666667;20;25
AETR;035AT;-0.8;D;53.7;20;25
AETR;035AT;-0.8;D;59.03333333;22;25
AETR;035AT;-0.8;D;72.41666667;23;25
AETR;035AT;-0.8;D;85.16666667;23;25
AETR;035AT;-0.8;D;97;23;25
AETR;035AT;-0.8;D;107.8666667;23;25
AETR;035AT;-0.8;D;122.2333333;23;25
